time,time,AL,AT,BA,BE,BG,BY,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LV,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA
1,1,0.1980423444711998,0.12595663388361958,0.20302771264244104,0.41165094819432796,0.1810794321484116,0.37475375321949905,0.09623230412882627,0.20614524186052885,0.31418533806427373,0.608638771647925,0.40788409452389346,0.16247158992657482,0.3589964267214117,0.27326544412345033,0.5304934359106723,0.26741066196020574,0.2743826573207488,0.1868090965245238,0.6390224964208214,0.22278987307406334,0.42905775585444095,0.4392145888802315,0.2614140640794997,0.1776435505237111,0.08190969710732908,0.4947115153894087,0.5985870547121362,0.3157546377563433,0.3190358257703891,0.2456467125094243,0.17226560492407111,0.155623860376977,0.3779301946380224,0.3169372235299635,0.15177576079000746,0.1898201211965599,0.15918039331001474,0.31423023460042115
1,2,0.22007156518449938,0.09997309241695833,0.17821123780578835,0.38703593460509633,0.19260990361424257,0.382897361674503,0.0804283967302038,0.19999502551814188,0.3160856229234629,0.6161022414761539,0.4307635378687715,0.15859661610968917,0.386127305717941,0.25646467636733805,0.5026158930622944,0.29001312977839905,0.24117972140849175,0.1472147590228362,0.5773714194845795,0.21551299412356126,0.4347318660354183,0.4538673778985787,0.2789968085497477,0.1880543105211691,0.08998475064188188,0.486120004099109,0.5649007595756926,0.32246306227584126,0.309065264078124,0.21384527987174368,0.16969572808181213,0.15035926985727105,0.4023297050082395,0.3494480915173107,0.1231672333364994,0.1635057607818958,0.18779836266994673,0.31874569242283873
1,3,0.17241902592768768,0.11287759996105524,0.16211478446904967,0.3776678775696967,0.18314156659116437,0.36614808107363594,0.09028269064243416,0.22695002834266234,0.3120645793642599,0.5749616526527759,0.4517098742461144,0.14346689625558906,0.37532896105200153,0.2548196883138241,0.5427050637971671,0.26718258156754876,0.21910904144382887,0.15293449850470006,0.6430369849260931,0.20667148834168111,0.4583603933212667,0.47700849528176886,0.24819093231681724,0.14751775233371722,0.07023629336449654,0.4431641594186816,0.55343192941174,0.3000495892050755,0.3359421603641672,0.193269572204061,0.168519408795516,0.13763663174269078,0.41186946595578156,0.32599433940462036,0.10935702096583862,0.17740112764784677,0.18947196005358896,0.29633505435161756
1,4,0.1696971929127299,0.11710271337794158,0.17217859277997738,0.4153221117691806,0.15543576178251708,0.34777811636281,0.09298828817946946,0.21745508565812227,0.3314402805922643,0.5963894938000931,0.3833131671411332,0.14597276374622908,0.35674744007246983,0.26558951479505366,0.5322001946452964,0.23388286164815586,0.249380579525062,0.15517935057414922,0.6156791468206102,0.21648705080982839,0.3574694927292106,0.38548420527609856,0.23797463007354389,0.1448040707624217,0.05767873637688893,0.49753463686797256,0.6179629831730697,0.3218879711770343,0.31008885952687204,0.21265990455849998,0.1569503915266253,0.12003825445075363,0.3838052313589877,0.3175636114524247,0.1292710338987382,0.1701555754779628,0.1451607863807314,0.3190968249393948
1,5,0.18581255067302427,0.12321051837253613,0.1926993700712553,0.4232700974574478,0.16734055522812744,0.32091096736059643,0.0925468210611896,0.2161928854432053,0.3437156360387457,0.6400455095241807,0.40786392366489455,0.14547689424143276,0.35710998287754053,0.2783586892252925,0.5450852814148999,0.253601043059883,0.2706824735607274,0.16596492153922798,0.6673463170878715,0.22238289610823397,0.39534690929044114,0.41169061260150114,0.22135807922399917,0.16803733533099552,0.07027428892287317,0.4963487669890615,0.5854487565482475,0.33945721260416206,0.3149205210728684,0.20441029260760887,0.15265884948991973,0.139276304755563,0.3766526393498251,0.33508823225325357,0.15226197330188435,0.16317310587541448,0.15858388311749155,0.2685048323422524
1,6,0.19556524369276426,0.12718342879818004,0.18725390561968905,0.4198711354317876,0.16845144421007002,0.34363462932693734,0.09052630664434566,0.22202773237837553,0.33606195621341056,0.6105789545524243,0.4579025401100916,0.1435562686445157,0.3847807001018163,0.2699436919525027,0.5728317289637036,0.26994282423526167,0.2504303212294745,0.16937834412171462,0.6798595246610939,0.22847647820633105,0.4270690605885061,0.445862871532677,0.24146487116620324,0.16383228390872057,0.0734329404689342,0.5185891958085587,0.6084672514018966,0.3532682830567644,0.3247521427496301,0.21018446895857132,0.163581706129543,0.14295760615729325,0.395808705654386,0.3523432811153111,0.1257173501626621,0.16802301545337386,0.17237571631291476,0.28466457369812687
1,7,0.19701535363202008,0.12106200658632438,0.19067223648789963,0.3822569940857824,0.1683987595237807,0.3626150724436415,0.09476094871150256,0.20986412153598397,0.31595018460713015,0.6275507805194314,0.4531223987559455,0.1462833390291754,0.4022667839114403,0.2601451929067972,0.5421747930754456,0.2705681984922593,0.2611357529430802,0.1522866367039918,0.6389834997196836,0.24231111399881314,0.39824961595490166,0.43022046316972645,0.2556875601911869,0.16958909391029972,0.07354919539850216,0.569020763006521,0.5624905627059681,0.3500280132856898,0.30311406030410637,0.20531944951542103,0.16108772418314354,0.1369235914609143,0.41329810059758076,0.3546985784685818,0.12873648978794716,0.1560902678320502,0.18305973693919989,0.31666611012124624
1,8,0.17498491628822724,0.12206873625817294,0.167517852853285,0.4080471333756848,0.17305120686970096,0.3434852163311157,0.09003641000143932,0.2160494586631214,0.33072503817218313,0.6338932335740232,0.45676261739638113,0.15207896763339013,0.3940098339635443,0.27228048530009746,0.5585280861470776,0.2671960968060815,0.23065801137810485,0.15577124563859396,0.6643062451420068,0.2118176833918029,0.4272451907491585,0.46442170454571363,0.25179290758424017,0.14782403308052777,0.07009900518588867,0.5288883442602094,0.5875976388159466,0.32992188205657064,0.3100289163853444,0.2050726004491516,0.1749706259484154,0.13889369750584601,0.40844637169687253,0.33685892289004465,0.11798580684825548,0.15980497275914593,0.17707889253968945,0.3049899188927085
1,9,0.16379984407278453,0.11488868552022882,0.16537751650897972,0.44207938988759976,0.15302294610707537,0.3644779792843779,0.09670420434141319,0.2199770967028582,0.35184178626545515,0.600561021001612,0.4344968972386326,0.1416178320596953,0.3719295954884234,0.2742711297534583,0.5600690554689873,0.23536323007366367,0.23749797048354065,0.14655417449575284,0.6635086674196973,0.20583153074490249,0.43525675979375866,0.46315600962575865,0.26559830747430435,0.14528259478250585,0.060712909964259286,0.45634502355902734,0.6361204086273774,0.31756780251972394,0.3070324506409522,0.19458704349165065,0.15563562903248868,0.1248306907330891,0.397947258269039,0.33705268485714235,0.1293363516010899,0.15580573902101857,0.15305746202939918,0.31120557783520436
1,10,0.17916618273766552,0.10692995565250205,0.1610206387782225,0.41415636624102403,0.15096820354713059,0.3099887593514404,0.08593326573872898,0.2020808069089248,0.33094101415702065,0.6373682631080105,0.40893757234346295,0.1705980497837339,0.3872686203738826,0.26881524778949284,0.56986799166955,0.25740626631744246,0.22893447485798138,0.12771077622563795,0.688661139796385,0.20848053947211087,0.3901245858417502,0.40725851240408417,0.21854038242172902,0.15039066081680658,0.06550499103928548,0.5282712441870151,0.6278355455189694,0.3322963299459281,0.3197855660539352,0.22298577621094395,0.13806443200356802,0.1151759159896209,0.3848886810578078,0.33916285965568027,0.11153543305445882,0.14397288857276325,0.1629382678932725,0.2568331617388359
